"timestamp,aqi,pm2_5,pm10,temperature,humidity,wind_speed",timestamp,aqi,pm2_5,pm10,temperature,humidity,wind_speed
"2024-10-15 01:00:43,4.0,58.58,84.51,28.9,51,2.06",,,,,,,
,2025-04-18 04:11:38,3.0,16.66,85.3,26.9,74.0,4.12
,2025-04-18 09:11:38,3.0,13.3,71.64,31.9,45.0,6.17
,2025-04-18 14:11:38,3.0,11.72,63.86,33.9,40.0,9.77
,2025-04-18 19:11:38,3.0,12.2,61.18,28.9,65.0,4.12
,2025-04-19 00:11:38,3.0,15.82,79.13,26.9,78.0,5.14
,2025-04-20 06:11:38,5.0,46.99,214.83,25.9,65.0,2.06
,2025-04-20 11:11:38,5.0,50.88,220.78,37.9,10.0,4.63
,2025-04-20 16:11:38,5.0,48.1,208.42,35.9,11.0,6.69
,2025-04-20 21:11:38,5.0,48.34,203.19,28.9,39.0,3.6
,2025-04-21 02:11:38,4.0,48.91,198.92,27.9,44.0,2.57
,2025-04-21 07:11:38,4.0,40.49,167.43,25.9,50.0,1.03
,2025-04-21 12:11:38,4.0,38.84,165.11,38.9,6.0,3.6
,2025-04-21 17:11:38,4.0,36.69,163.17,34.9,28.0,8.23
,2025-04-21 22:11:38,4.0,38.76,165.81,28.9,42.0,2.57
,2025-04-22 03:11:38,4.0,38.64,145.16,26.9,54.0,1.54
,2025-04-22 08:11:38,4.0,35.67,133.77,27.9,51.0,1.03
,2025-04-22 13:11:38,4.0,31.47,114.15,37.9,25.0,4.63
,2025-04-22 18:11:38,4.0,27.66,101.31,32.9,31.0,6.17
,2025-04-22 23:11:38,4.0,28.61,104.35,26.9,57.0,2.57
,2025-04-23 04:11:38,4.0,30.91,110.78,24.9,73.0,2.06
,2025-04-23 09:11:38,4.0,35.83,130.04,30.9,51.0,2.06
,2025-04-23 14:11:38,4.0,35.49,137.71,38.9,15.0,3.09
,2025-04-23 19:11:38,4.0,30.64,100.17,33.9,38.0,5.14
,2025-04-24 00:11:38,3.0,29.97,88.76,27.9,74.0,3.6
,2025-04-24 05:11:38,3.0,30.5,86.3,24.9,88.0,2.06
,2025-04-24 10:11:38,3.0,30.55,83.46,32.9,55.0,2.57
,2025-04-24 15:11:38,3.0,29.04,84.5,33.9,55.0,7.72
,2025-04-24 20:11:38,3.0,31.26,96.11,28.9,58.0,4.12
,2025-04-25 01:11:38,4.0,34.99,119.99,26.9,78.0,2.06
,2025-04-25 06:11:38,4.0,37.21,135.27,25.9,83.0,2.57
,2025-04-25 11:11:38,4.0,37.38,135.16,32.9,52.0,3.6
,2025-04-25 16:11:38,4.0,37.41,142.43,33.9,46.0,6.69
,2025-04-25 21:11:38,4.0,37.62,133.72,28.9,58.0,3.09
,2025-04-26 02:11:38,4.0,38.85,132.65,26.9,69.0,0.0
,2025-04-26 07:11:38,4.0,40.26,146.63,27.9,78.0,3.09
,2025-04-26 12:11:38,4.0,42.94,160.02,39.9,24.0,5.66
,2025-04-26 17:11:38,4.0,43.75,158.63,35.9,36.0,7.2
,2025-04-26 22:11:38,4.0,38.98,124.64,30.9,42.0,1.54
,2025-04-27 03:11:38,4.0,38.2,131.45,26.9,69.0,1.54
,2025-04-27 08:11:38,4.0,40.22,139.08,29.9,70.0,4.63
,2025-04-27 13:11:38,4.0,40.7,139.23,34.9,43.0,6.17
,2025-04-27 18:11:38,4.0,37.65,134.17,32.9,52.0,6.17
,2025-04-27 23:11:38,4.0,39.09,126.86,28.9,74.0,3.09
,2025-04-28 04:11:38,4.0,41.69,123.08,26.9,83.0,3.09
,2025-04-28 09:11:38,4.0,42.7,123.37,32.9,52.0,3.09
,2025-04-28 14:11:38,3.0,34.83,89.66,36.9,32.0,8.23
,2025-04-28 19:11:38,3.0,27.68,64.19,30.9,51.0,5.14
,2025-04-29 00:11:38,3.0,25.94,58.96,28.9,61.0,3.09
,2025-04-29 05:11:38,3.0,26.6,59.53,26.9,61.0,1.54
,2025-04-29 10:11:38,3.0,25.79,57.67,36.9,23.0,5.14
,2025-04-29 15:11:38,3.0,23.68,52.69,37.9,27.0,9.26
,2025-04-29 20:11:38,3.0,24.26,53.98,30.9,51.0,5.14
,2025-04-30 01:11:38,3.0,27.24,61.11,28.9,58.0,5.66
,2025-04-30 06:11:38,3.0,28.42,65.02,28.9,61.0,3.6
,2025-04-30 11:11:38,3.0,27.75,58.12,37.9,23.0,8.23
,2025-04-30 16:11:38,3.0,27.3,55.82,34.9,34.0,7.2
,2025-04-30 21:11:38,2.0,22.59,46.32,29.9,54.0,5.66
,2025-05-01 02:11:38,2.0,20.78,42.21,28.9,61.0,5.14
,2025-05-01 07:11:38,2.0,20.89,45.59,27.9,78.0,5.14
,2025-05-01 12:11:38,2.0,21.95,49.16,35.9,38.0,8.23
,2025-05-01 17:11:38,3.0,21.83,50.22,32.9,49.0,9.26
,2025-05-01 22:11:38,2.0,20.26,48.75,29.9,62.0,4.12
,2025-05-02 03:11:38,2.0,18.5,47.42,28.9,54.0,3.09
,2025-05-02 08:11:38,2.0,18.16,47.81,30.9,58.0,6.17
,2025-05-02 13:11:38,2.0,17.85,49.44,34.9,43.0,6.69
,2025-05-02 18:11:38,3.0,18.02,52.08,29.9,66.0,7.72
,2025-05-02 23:11:38,3.0,18.1,56.99,28.9,79.0,5.14
,2025-05-03 04:11:38,3.0,18.03,60.64,27.9,74.0,3.09
,2025-05-03 09:11:38,3.0,19.35,72.1,32.9,52.0,1.54
,2025-05-03 14:11:38,3.0,18.65,60.79,36.9,36.0,6.17
,2025-05-03 19:11:38,3.0,20.75,63.5,30.9,58.0,5.14
,2025-05-04 00:11:38,3.0,24.04,74.38,28.9,74.0,3.6
,2025-05-04 05:11:38,3.0,25.94,76.99,27.9,69.0,5.66
,2025-05-04 10:11:38,3.0,24.29,73.74,31.9,55.0,5.14
,2025-05-04 15:11:38,3.0,21.58,72.93,32.9,52.0,9.77
,2025-05-04 20:11:38,3.0,22.44,78.66,29.9,70.0,6.17
,2025-05-05 01:11:38,3.0,21.82,68.49,28.9,74.0,2.06
,2025-05-05 06:11:38,3.0,19.66,63.45,27.9,39.0,3.09
,2025-05-05 11:11:38,3.0,16.98,60.93,34.9,24.0,2.06
,2025-05-05 16:11:38,3.0,23.96,90.42,34.9,36.0,5.14
,2025-05-05 21:11:38,4.0,31.23,114.46,29.9,74.0,1.54
,2025-05-06 02:11:38,4.0,25.11,107.86,28.9,74.0,2.06
,2025-05-06 07:11:38,3.0,21.18,97.57,28.9,65.0,2.06
,2025-05-06 12:11:38,3.0,15.1,81.89,36.9,25.0,4.63
,2025-05-06 17:11:38,3.0,12.47,66.53,33.9,40.0,5.14
,2025-05-06 22:11:38,3.0,13.53,72.18,29.9,70.0,3.6
,2025-05-07 03:11:38,3.0,15.77,82.86,28.9,65.0,2.57
,2025-05-07 08:11:38,3.0,15.79,80.84,30.9,58.0,2.06
,2025-05-07 13:11:38,3.0,12.94,68.49,35.9,38.0,6.17
,2025-05-07 18:11:38,3.0,11.15,64.63,30.9,58.0,5.66
,2025-05-07 23:11:38,3.0,11.16,67.19,28.9,79.0,2.57
,2025-05-08 04:11:38,3.0,12.53,75.95,28.9,74.0,3.6
,2025-05-08 09:11:38,3.0,16.21,91.27,31.9,55.0,3.6
,2025-05-08 14:11:38,4.0,18.69,104.83,33.9,46.0,5.66
,2025-05-08 19:11:38,4.0,18.9,103.05,30.9,58.0,4.12
,2025-05-09 00:11:38,4.0,20.18,101.6,29.9,70.0,3.09
,2025-05-09 05:11:38,3.0,19.47,95.79,28.9,74.0,2.57
,2025-05-09 10:11:38,3.0,17.32,80.07,31.9,51.0,3.6
,2025-05-09 15:11:38,3.0,16.34,71.82,34.9,41.0,5.14
,2025-05-09 20:11:38,3.0,17.09,77.36,30.9,55.0,4.63
,2025-05-10 01:11:38,3.0,20.49,95.51,28.9,42.0,2.57
,2025-05-10 06:11:38,4.0,36.47,180.3,26.9,50.0,0.0
,2025-05-10 11:11:38,5.0,49.48,239.13,37.9,19.0,1.54
,2025-05-10 16:11:38,5.0,86.86,390.05,35.9,28.0,7.2
,2025-05-10 21:11:38,5.0,117.4,450.56,28.2,78.0,7.82
,2025-05-11 02:11:38,5.0,138.19,453.02,27.38,82.0,6.78
,2025-05-11 07:11:38,5.0,141.11,378.72,28.82,71.0,5.33
,2025-05-11 12:11:38,5.0,119.76,282.8,33.19,55.0,7.15
,2025-05-11 17:11:38,5.0,102.54,223.23,30.29,71.0,7.34
,2025-05-11 22:11:38,5.0,79.74,180.78,28.15,78.0,5.28
,2025-05-12 03:11:38,5.0,98.13,254.54,27.29,78.0,5.85
,2025-05-12 08:11:38,5.0,97.09,242.02,29.72,66.0,6.79
,2025-05-12 13:11:38,4.0,61.23,181.1,32.36,57.0,8.07
,2025-05-12 18:11:38,4.0,46.1,166.36,28.94,70.0,7.02
,2025-05-12 23:11:38,4.0,50.68,183.48,27.62,78.0,5.83
,2025-05-13 04:11:38,5.0,51.32,200.99,27.12,81.0,5.33
,2025-05-13 09:11:38,4.0,45.82,169.16,31.02,63.0,7.04
,2025-05-13 14:11:38,4.0,40.68,141.87,32.76,56.0,8.13
,2025-05-13 19:11:38,4.0,38.16,125.5,28.97,73.0,5.84
,2025-05-14 00:11:38,4.0,36.16,122.6,27.93,79.0,5.88
,2025-05-14 05:11:38,4.0,33.22,117.7,27.31,85.0,5.33
,2025-05-14 10:11:38,4.0,33.74,121.85,33.03,57.0,6.22
,2025-05-14 15:11:38,4.0,32.13,117.05,33.99,50.0,6.83
,2025-05-14 20:11:38,3.0,26.28,97.81,29.06,79.0,6.99
,2025-05-15 01:11:38,3.0,21.07,89.86,27.84,83.0,4.51
,2025-05-15 06:11:38,3.0,23.66,95.51,27.94,80.0,3.22
,2025-05-15 11:11:38,3.0,22.72,91.34,34.7,46.0,6.55
,2025-05-15 16:11:38,3.0,19.7,82.86,31.92,62.0,5.52
,2025-05-15 21:11:38,3.0,18.2,80.87,28.77,78.0,4.44
,2025-05-16 02:11:38,3.0,19.21,82.4,27.68,81.0,2.99
,2025-05-16 07:11:38,3.0,23.93,97.12,29.1,71.0,4.77
,2025-05-16 12:11:38,3.0,24.6,95.54,32.99,53.0,6.96
,2025-05-16 17:11:38,3.0,17.11,71.48,31.48,60.0,5.29
,2025-05-16 22:11:38,3.0,14.45,66.83,28.47,78.0,3.84
,2025-05-17 03:11:38,3.0,15.55,76.16,26.95,85.0,2.87
,2025-05-17 08:11:38,3.0,17.2,85.57,29.89,67.0,4.99
,2025-05-17 13:11:38,3.0,14.3,70.96,32.83,54.0,6.16
,2025-05-17 18:11:38,3.0,13.11,62.35,29.66,69.0,4.9
,2025-05-17 23:11:38,3.0,13.13,67.3,28.06,82.0,3.87
,2025-05-18 04:11:38,3.0,13.59,73.26,27.13,83.0,3.28
,2025-05-18 09:11:38,3.0,14.13,72.68,31.67,58.0,4.81
,2025-05-18 14:11:38,3.0,12.65,64.84,33.4,53.0,6.79
,2025-05-18 19:11:38,3.0,12.31,60.58,29.36,73.0,5.62
,2025-05-19 00:11:38,2.0,10.32,45.81,28.15,77.0,4.77
,2025-05-19 05:11:38,2.0,8.8,40.69,27.9,74.0,4.12
,2025-05-19 10:11:38,2.0,7.39,36.62,32.9,52.0,5.14
,2025-05-19 15:11:38,2.0,6.38,32.47,33.9,49.0,7.2
,2025-05-19 20:11:38,2.0,6.01,31.26,28.71,76.0,5.95
,2025-05-20 01:11:38,2.0,4.55,21.9,27.74,81.0,6.26
,2025-05-20 06:11:38,1.0,4.08,17.18,28.18,75.0,6.73
,2025-05-20 11:11:38,2.0,5.18,20.9,32.43,58.0,8.27
,2025-05-20 16:11:38,2.0,7.61,30.39,31.42,61.0,7.51
,2025-05-20 21:11:38,2.0,9.93,36.96,28.2,78.0,5.92
,2025-05-21 02:11:38,2.0,7.78,27.66,29.9,70.0,5.14
,2025-05-21 07:11:38,2.0,6.12,21.78,29.9,70.0,4.12
,2025-05-21 12:11:38,1.0,4.72,16.8,35.9,46.0,5.66
,2025-05-21 17:11:38,1.0,3.84,15.37,32.9,55.0,8.23
,2025-05-21 22:11:38,1.0,3.59,14.14,29.9,58.0,4.12
,2025-05-22 03:11:38,1.0,4.21,15.86,28.9,74.0,4.63
,2025-05-22 08:11:38,2.0,7.55,25.65,31.9,62.0,5.14
,2025-05-22 13:11:38,2.0,12.65,34.89,35.9,41.0,7.72
,2025-05-22 18:11:38,2.0,13.72,40.72,31.9,58.0,6.69
,2025-05-22 23:11:38,2.0,13.68,47.5,28.9,79.0,4.12
,2025-05-23 04:11:38,3.0,11.7,51.78,28.9,74.0,5.14
,2025-05-23 09:11:38,3.0,11.17,57.15,32.9,52.0,5.66
,2025-05-23 14:11:38,3.0,10.9,58.17,35.9,44.0,9.77
,2025-05-23 19:11:38,3.0,10.22,54.8,30.9,66.0,5.66
,2025-05-24 00:11:38,3.0,11.74,61.51,28.9,74.0,5.14
,2025-05-24 05:11:38,3.0,12.82,63.14,28.9,74.0,6.17
,2025-05-24 10:11:38,3.0,14.41,68.41,31.9,55.0,5.66
,2025-05-24 15:11:38,3.0,15.52,72.37,35.9,46.0,7.72
,2025-05-24 20:11:38,3.0,14.94,64.04,31.9,62.0,3.6
,2025-05-25 01:11:38,3.0,16.46,64.1,30.9,74.0,4.63
,2025-05-25 06:11:38,3.0,17.26,65.61,30.9,74.0,5.14
,2025-05-25 11:11:38,3.0,16.18,62.3,35.9,49.0,3.6
,2025-05-25 16:11:38,3.0,16.31,62.31,34.9,52.0,7.72
,2025-05-25 21:11:38,3.0,19.21,66.66,30.9,70.0,4.12
,2025-05-26 02:11:38,3.0,19.63,68.36,29.9,74.0,5.14
,2025-05-26 07:11:38,3.0,18.93,65.48,30.9,74.0,3.6
,2025-05-26 12:11:38,3.0,19.41,65.64,36.9,44.0,3.6
,2025-05-26 17:11:38,3.0,26.13,87.88,34.9,49.0,4.63
,2025-05-26 22:11:38,3.0,25.52,91.56,30.9,74.0,3.09
,2025-05-27 03:11:38,3.0,23.07,85.14,29.9,74.0,4.12
,2025-05-27 08:11:38,3.0,24.14,87.03,30.9,70.0,5.66
,2025-05-27 13:11:38,3.0,27.9,99.78,34.9,49.0,8.23
,2025-05-27 18:11:38,4.0,28.04,104.15,31.9,62.0,5.66
,2025-05-27 23:11:38,4.0,26.23,106.74,30.9,66.0,4.12
,2025-05-28 04:11:38,4.0,27.4,111.46,29.9,79.0,4.12
,2025-05-28 09:11:38,4.0,30.61,116.17,32.9,62.0,4.12
,2025-05-28 14:11:38,4.0,33.1,114.43,36.9,49.0,5.14
,2025-05-28 19:11:38,4.0,32.06,116.0,31.9,74.0,7.2
,2025-05-29 00:11:38,4.0,29.48,122.36,30.9,74.0,3.6
,2025-05-29 05:11:38,4.0,31.16,135.71,29.9,79.0,4.12
,2025-05-29 10:11:38,4.0,34.63,136.59,35.9,52.0,2.57
,2025-05-29 15:11:38,4.0,38.72,131.65,36.9,44.0,5.66
,2025-05-29 20:11:38,4.0,38.64,142.66,33.9,33.0,2.57
,2025-05-30 01:11:38,4.0,37.66,160.01,30.9,66.0,4.12
,2025-05-30 06:11:38,4.0,36.77,148.61,30.9,66.0,3.09
,2025-05-30 11:11:38,4.0,35.15,132.65,38.9,32.0,6.17
,2025-05-30 16:11:38,4.0,35.2,127.45,34.9,49.0,8.23
,2025-05-30 21:11:38,4.0,36.09,134.41,30.9,66.0,4.12
,2025-05-31 02:11:38,4.0,34.1,135.69,29.9,84.0,5.14
,2025-05-31 07:11:38,4.0,34.32,132.67,30.9,74.0,6.17
,2025-05-31 12:11:38,4.0,34.87,130.2,36.9,47.0,9.26
,2025-05-31 17:11:38,4.0,33.89,129.42,33.9,49.0,9.26
,2025-05-31 22:11:38,4.0,31.42,124.74,30.9,74.0,5.66
,2025-06-01 03:11:38,4.0,30.55,117.19,29.9,84.0,6.17
,2025-06-01 08:11:38,4.0,40.95,133.41,31.9,74.0,6.17
,2025-06-01 13:11:38,4.0,42.7,136.82,36.9,36.0,7.72
,2025-06-01 18:11:38,4.0,37.63,133.8,32.9,55.0,7.72
,2025-06-01 23:11:38,4.0,32.87,129.77,30.9,74.0,4.12
,2025-06-02 04:11:38,4.0,34.34,132.69,29.9,84.0,5.14
,2025-06-02 09:11:38,4.0,39.23,148.08,32.9,62.0,4.12
,2025-06-02 14:11:38,4.0,45.22,180.9,35.9,49.0,9.26
,2025-06-02 19:11:38,4.0,46.88,192.28,31.9,66.0,7.2
,2025-06-03 00:11:38,4.0,46.83,198.44,29.9,74.0,5.14
,2025-06-03 05:11:38,5.0,48.85,227.24,28.9,79.0,6.17
,2025-06-03 10:11:38,5.0,51.71,234.44,32.9,58.0,6.69
,2025-06-03 15:11:38,4.0,47.42,196.51,32.9,55.0,7.72
,2025-06-03 20:11:38,5.0,61.02,304.83,30.9,70.0,5.14
,2025-06-04 01:11:38,5.0,49.3,270.27,29.9,74.0,4.12
,2025-06-04 06:11:38,4.0,35.79,170.03,28.9,74.0,4.12
,2025-06-04 11:11:38,4.0,34.3,166.88,33.9,49.0,7.72
,2025-06-04 16:11:38,4.0,25.87,126.94,33.9,52.0,9.77
,2025-06-04 21:11:38,4.0,22.08,103.22,30.9,62.0,7.72
,2025-06-05 02:11:38,3.0,21.87,94.52,29.9,66.0,4.12
,2025-06-05 07:11:38,3.0,21.62,90.28,29.9,62.0,4.12
,2025-06-05 12:11:38,3.0,16.13,69.49,34.9,41.0,5.14
,2025-06-05 17:11:38,3.0,11.03,52.78,33.9,49.0,5.66
,2025-06-05 22:11:38,2.0,8.73,43.37,30.9,62.0,5.14
,2025-06-06 03:11:38,2.0,8.84,44.65,29.9,66.0,4.63
,2025-06-06 08:11:38,3.0,11.7,59.51,31.9,58.0,7.2
,2025-06-06 13:11:38,3.0,12.78,65.1,35.9,38.0,7.72
,2025-06-06 18:11:38,3.0,13.23,68.73,31.9,58.0,8.23
,2025-06-06 23:11:38,3.0,16.3,88.07,29.9,66.0,5.14
,2025-06-07 04:11:38,4.0,21.47,113.38,28.9,70.0,5.14
,2025-06-07 09:11:38,4.0,19.74,102.64,32.9,52.0,6.69
,2025-06-07 14:11:38,3.0,14.92,77.64,34.9,46.0,9.26
,2025-06-07 19:11:38,3.0,11.3,55.46,29.9,66.0,7.72
,2025-06-08 00:11:38,2.0,8.55,42.56,28.9,70.0,6.17
,2025-06-08 05:11:38,3.0,10.45,52.1,27.9,74.0,5.14
,2025-06-08 10:11:38,3.0,12.38,60.32,33.9,49.0,7.72
,2025-06-08 15:11:38,3.0,11.16,51.57,33.9,49.0,9.26
,2025-06-08 20:11:38,2.0,7.86,36.17,29.9,62.0,7.72
,2025-06-09 01:11:38,2.0,5.15,23.56,28.9,70.0,6.17
,2025-06-09 06:11:38,2.0,4.69,20.15,27.9,69.0,5.14
,2025-06-09 11:11:38,1.0,4.15,16.93,33.9,46.0,9.77
,2025-06-09 16:11:38,1.0,4.26,16.68,33.9,46.0,8.75
,2025-06-09 21:11:38,1.0,3.93,15.92,29.9,66.0,7.2
,2025-06-10 02:11:38,1.0,4.49,18.26,28.9,70.0,5.14
,2025-06-10 07:11:38,2.0,5.82,22.32,29.9,70.0,4.12
,2025-06-10 12:11:38,2.0,6.67,25.24,33.9,49.0,10.29
,2025-06-10 17:11:38,2.0,9.19,36.07,32.9,49.0,9.26
,2025-06-10 22:11:38,2.0,12.05,47.55,29.9,66.0,5.66
,2025-06-11 03:11:38,2.0,12.11,48.38,28.9,74.0,5.14
,2025-06-11 08:11:38,2.0,11.03,43.48,29.9,70.0,7.72
,2025-06-11 13:11:38,2.0,10.31,38.53,32.9,52.0,8.75
,2025-06-11 18:11:38,2.0,9.65,36.04,31.9,58.0,7.72
,2025-06-11 23:11:38,2.0,8.91,35.83,29.9,70.0,4.63
,2025-06-12 04:11:38,2.0,9.33,37.52,28.9,79.0,5.66
,2025-06-12 09:11:38,2.0,10.33,40.68,31.9,62.0,7.72
,2025-06-12 14:11:38,2.0,9.29,38.76,34.9,49.0,8.75
,2025-06-12 19:11:38,2.0,8.55,37.69,30.9,62.0,6.17
,2025-06-13 00:11:38,2.0,9.63,43.41,29.9,74.0,4.12
,2025-06-13 05:11:38,3.0,11.77,52.96,28.9,79.0,5.14
,2025-06-13 10:11:38,3.0,14.12,62.73,34.9,52.0,5.66
,2025-06-13 15:11:38,3.0,15.43,67.82,36.9,47.0,8.23
,2025-06-13 20:11:38,3.0,15.46,71.57,30.9,70.0,6.17
,2025-06-14 01:11:38,3.0,18.74,81.34,29.9,84.0,4.63
,2025-06-14 06:11:38,3.0,21.34,89.82,29.9,79.0,4.63
,2025-06-14 11:11:38,3.0,22.17,97.34,35.9,46.0,3.6
,2025-06-14 16:11:38,4.0,23.81,110.73,33.9,55.0,6.17
,2025-06-14 21:11:38,3.0,21.74,99.06,30.9,74.0,3.6
,2025-06-15 02:11:38,3.0,20.98,93.07,29.9,79.0,4.12
,2025-06-15 07:11:38,4.0,23.4,103.21,29.9,79.0,5.14
,2025-06-15 12:11:38,4.0,24.32,105.2,35.9,44.0,3.09
,2025-06-15 17:11:38,4.0,26.28,106.05,33.9,49.0,5.14
,2025-06-15 22:11:38,4.0,26.45,108.58,32.9,46.0,2.57
,2025-06-16 03:11:38,4.0,27.03,124.22,30.9,55.0,3.09
,2025-06-16 08:11:38,4.0,28.21,120.45,30.9,55.0,2.06
,2025-06-16 13:11:38,4.0,29.92,131.94,38.9,37.0,7.72
,2025-06-16 18:11:38,4.0,34.91,161.67,33.9,55.0,6.17
,2025-06-16 23:11:38,4.0,37.55,177.43,31.9,70.0,2.57
,2025-06-17 04:11:38,4.0,36.04,162.33,30.9,70.0,2.06
,2025-06-17 09:11:38,4.0,36.54,152.73,34.9,43.0,2.57
,2025-06-17 14:11:38,4.0,37.19,148.43,37.9,44.0,6.17
,2025-06-17 19:11:38,4.0,34.43,150.36,32.9,62.0,8.75
,2025-06-18 00:11:38,4.0,33.17,145.38,29.9,70.0,5.14
,2025-06-18 05:11:38,4.0,36.09,145.69,29.9,74.0,5.14
,2025-06-18 10:11:38,4.0,30.27,125.5,32.9,55.0,4.12
,2025-06-18 15:11:38,4.0,24.36,110.87,32.9,55.0,9.26
,2025-06-18 20:11:38,3.0,17.98,81.17,29.9,70.0,5.66
,2025-06-19 01:11:38,3.0,22.5,98.45,29.9,70.0,4.12
,2025-06-19 06:11:38,3.0,20.52,93.54,29.9,70.0,8.75
,2025-06-19 11:11:38,3.0,19.88,89.12,33.9,49.0,10.29
,2025-06-19 16:11:38,3.0,19.53,87.34,33.9,52.0,11.32
,2025-06-19 21:11:38,3.0,21.04,86.88,29.9,74.0,7.2
,2025-06-20 02:11:38,4.0,26.93,111.33,29.9,74.0,8.23
,2025-06-20 07:11:38,4.0,28.3,123.05,30.9,66.0,7.2
,2025-06-20 12:11:38,4.0,27.64,123.09,31.9,62.0,7.72
,2025-06-20 17:11:38,4.0,25.09,108.38,31.9,62.0,8.23
,2025-06-20 22:11:38,4.0,26.9,112.44,30.9,74.0,7.2
,2025-06-21 03:11:38,4.0,29.69,130.68,29.9,79.0,6.17
,2025-06-21 08:11:38,4.0,25.15,118.79,29.9,79.0,4.12
,2025-06-21 13:11:38,4.0,23.67,113.86,33.9,52.0,8.75
,2025-06-21 18:11:38,4.0,24.08,110.97,31.9,66.0,7.72
,2025-06-21 23:11:38,4.0,30.41,139.57,29.9,79.0,5.66
,2025-06-22 04:11:38,4.0,35.16,171.36,29.9,79.0,5.14
,2025-06-22 09:11:38,4.0,29.62,141.4,30.9,74.0,7.72
,2025-06-22 14:11:38,4.0,30.5,144.28,33.9,52.0,7.72
,2025-06-22 19:11:38,4.0,29.05,136.01,30.9,70.0,7.2
,2025-06-23 00:11:38,4.0,33.16,145.58,29.9,79.0,5.66
,2025-06-23 05:11:38,4.0,34.48,150.57,28.9,84.0,3.09
,2025-06-23 10:11:38,4.0,34.99,155.69,32.9,58.0,6.17
,2025-06-23 15:11:38,4.0,33.7,152.53,33.9,55.0,6.17
,2025-06-23 20:11:38,4.0,30.62,136.56,30.9,70.0,6.17
,2025-06-24 01:11:38,4.0,33.1,142.7,29.9,74.0,4.63
,2025-06-24 06:11:38,4.0,30.11,130.74,29.9,74.0,4.63
,2025-06-24 11:11:38,4.0,32.4,141.28,33.9,52.0,5.14
,2025-06-24 16:11:38,4.0,32.59,144.17,32.9,55.0,4.63
,2025-06-24 21:11:38,4.0,34.94,143.26,29.9,74.0,4.12
,2025-06-25 02:11:38,4.0,40.85,153.11,29.9,74.0,4.12
,2025-06-25 07:11:38,4.0,44.24,159.31,29.9,79.0,4.12
,2025-06-25 12:11:38,4.0,40.45,158.36,31.9,62.0,5.14
,2025-06-25 17:11:38,4.0,37.07,164.12,31.9,62.0,5.14
,2025-06-25 22:11:38,4.0,37.9,182.5,29.9,79.0,3.09
,2025-06-26 03:11:38,5.0,41.6,205.96,29.9,79.0,0.0
,2025-06-26 08:11:38,5.0,48.41,221.79,31.9,74.0,2.06
,2025-06-26 13:11:38,4.0,45.97,193.96,35.9,49.0,5.14
,2025-06-26 18:11:38,4.0,41.77,166.33,32.9,55.0,5.66
,2025-06-26 23:11:38,4.0,39.72,197.32,27.9,78.0,2.57
,2025-06-27 04:11:38,5.0,54.1,337.26,28.9,84.0,0.0
,2025-06-27 09:11:38,4.0,43.11,161.86,29.9,74.0,2.57
,2025-06-27 14:11:38,4.0,45.44,188.15,27.9,83.0,4.12
,2025-06-27 19:11:38,3.0,30.74,70.5,27.9,83.0,2.57
,2025-06-28 00:11:38,2.0,19.35,34.0,27.9,89.0,0.0
,2025-06-28 05:11:38,2.0,14.41,19.65,27.9,89.0,1.54
,2025-06-28 10:11:38,2.0,10.8,14.77,29.9,74.0,0.0
,2025-06-28 15:11:38,2.0,9.65,13.88,27.9,89.0,4.12
,2025-06-28 20:11:38,1.0,7.82,10.55,26.9,94.0,3.09
,2025-06-29 01:11:38,1.0,9.68,12.2,27.9,89.0,4.12
,2025-06-29 06:11:38,1.0,9.71,12.54,27.9,89.0,2.06
,2025-06-29 11:11:38,2.0,12.35,16.06,30.9,70.0,2.57
,2025-06-29 16:11:38,2.0,11.17,15.64,31.9,62.0,6.69
,2025-06-29 21:11:38,2.0,10.77,20.8,29.9,74.0,3.09
,2025-06-30 02:11:38,2.0,14.3,32.2,29.9,74.0,4.63
,2025-06-30 07:11:38,3.0,20.65,75.89,29.9,79.0,5.14
,2025-06-30 12:11:38,4.0,24.84,120.7,33.9,55.0,10.29
,2025-06-30 17:11:38,4.0,23.18,107.66,31.9,62.0,8.23
,2025-06-30 22:11:38,4.0,21.71,107.46,29.9,79.0,5.14
,2025-07-01 03:11:38,3.0,18.65,80.07,28.9,79.0,4.63
,2025-07-01 08:11:38,3.0,16.61,72.33,30.9,74.0,5.66
,2025-07-01 13:11:38,3.0,17.86,85.03,33.9,52.0,6.17
,2025-07-01 18:11:38,3.0,21.08,95.69,30.9,66.0,6.17
,2025-07-01 23:11:38,3.0,20.13,90.37,29.9,74.0,5.66
,2025-07-02 04:11:38,3.0,16.5,71.97,29.9,74.0,5.14
,2025-07-02 09:11:38,3.0,16.48,65.58,31.9,62.0,3.09
,2025-07-02 14:11:38,3.0,17.08,74.93,33.9,49.0,8.23
,2025-07-02 19:11:38,3.0,17.53,71.68,30.9,70.0,5.14
,2025-07-03 00:11:38,3.0,18.4,80.89,27.9,83.0,5.14
,2025-07-03 05:11:38,3.0,17.4,66.36,28.9,79.0,3.09
,2025-07-03 10:11:38,3.0,17.3,70.87,30.9,66.0,5.14
,2025-07-03 15:11:38,3.0,18.62,79.83,32.9,55.0,7.2
,2025-07-03 20:11:38,3.0,19.85,80.89,29.9,74.0,4.12
,2025-07-04 01:11:38,3.0,20.28,75.94,29.9,74.0,3.6
